,name,url,score,description,city,latitude,longitude
483,Ferme de Bourras,https://www.booking.com/hotel/fr/camping-a-la-ferme-de-bourras.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,9.0,"Set in La Palud sur Verdon, Ferme de Bourras features accommodation with free WiFi and seating area. ",Gorges du Verdon,43.78303284,6.34946876
484,Club Vacances Bleues Domaine de Château Laval,https://www.booking.com/hotel/fr/chateau-laval.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,7.4,"Club Vacances Bleues Domaine de Château Laval is located in the thermal resort of Gréoux-les-Bains, between the Luberon Natural Regional Park and the Verdon Gorges and 58 km from Aix-en-Provence. ",Gorges du Verdon,43.7702997,5.90010613
485,Dépendance Spacieux Duplex 50 M2 Classé 3 étoiles sans vis-à-vis,https://www.booking.com/hotel/fr/nouveau-a-greoux-les-bains-t1-duplex-50-m2.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,9.9,"Dépendance Spacieux Duplex 50 M2 Classé 3 étoiles sans vis-à-vis is a recently renovated apartment in Gréoux-les-Bains, where guests can make the most of its garden and barbecue facilities. ",Gorges du Verdon,43.7591901,5.87806798
486,"Les Bastides de Chanteraine Hôtel de plein air, bungalows, lodges & spa",https://www.booking.com/hotel/fr/les-bastides-de-chanteraine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,8.4,"Boasting a garden, a seasonal outdoor pool and mountain views, Les Bastides de Chanteraine Hôtel de plein air, bungalows, lodges & spa is set in Aiguines. ",Gorges du Verdon,43.76273431,6.21918202
487,La Clorinde,https://www.booking.com/hotel/fr/holiday-home-la-clorinde.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,9.1,"Located in the heart of an olive grove, 800m from the village of Moustiers, La Clorinde is ideally situated to discover the Gorges du Verdon (1.5Km) and to appreciate the beauty of the lake of Sainte...",Gorges du Verdon,43.83828039,6.22067034
488,Résidence Odalys La Licorne de Haute Provence,https://www.booking.com/hotel/fr/la-licorne-de-haute-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,7.8,"Located 500 metres from the village and 800 metres from the thermal baths,Résidence Odalys La Licorne de Haute Provence consists of 3 small complexes. ",Gorges du Verdon,43.761854,5.888967
489,La casa Elisa Gîte T2 indépendant,https://www.booking.com/hotel/fr/gite-t2-independant.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,9.4,"Located in Gréoux-les-Bains, within 23 km of Golf du Luberon, La casa Elisa Gîte T2 indépendant offers accommodation with air conditioning. This holiday home has a garden. ",Gorges du Verdon,43.75159251,5.87857326
490,Terres de France - Résidence Côté Provence,https://www.booking.com/hotel/fr/residence-cote-provence.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,7.5,"Set just 23 km from Golf du Luberon, Terres de France - Résidence Côté Provence provides accommodation in Gréoux-les-Bains with access to a seasonal outdoor swimming pool, a garden, as well as a lift....",Gorges du Verdon,43.75759721,5.89680848
491,Camping Les Framboiseilles,https://www.booking.com/hotel/fr/les-framboiseilles.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,8.8,"Set in Castellane and only 17 km from Château de Taulane Golf Course, Camping Les Framboiseilles offers accommodation with mountain views, free WiFi and free private parking. ",Gorges du Verdon,43.84199848,6.53635025
492,Camping La Ferme de Castellane,https://www.booking.com/hotel/fr/camping-la-ferme-de-castellane.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,9.0,"This campsite is set on the river bank, located in the village of Castellane, within a 5-minute drive of the Verdon Gorge. ",Gorges du Verdon,43.83862066,6.54142499
493,Résidence Lou Cigaloun - ANA LOCATION,https://www.booking.com/hotel/fr/residence-lou-cigaloun-greoux-les-bains.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCF3NlYXJjaF9nb3JnZXMgZHUgdmVyZG9uSDNYBGhNiAEBmAEJuAEKyAEF2AEB6AEB-AEDiAIBqAIDuAK1z9C4BsACAdICJDQ3ODhhOTMxLTFiMjAtNGUzYy1iMmU4LWVhMmFjZTY5YmRhZNgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=28e4989a5a96003d&srepoch=1729374133&from=searchresults,9.1,"Situated just 23 km from Golf du Luberon, Résidence Lou Cigaloun - ANA LOCATION features accommodation in Gréoux-les-Bains with access to a garden, barbecue facilities, as well as a 24-hour front...",Gorges du Verdon,43.7562956,5.8805006
494,Appartement dans ancien Hôtel historique,https://www.booking.com/hotel/fr/appartement-dans-ancien-historique.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.8,"In the Rouen City Centre district of Rouen, close to Gare de Rouen Rive Droite, Appartement dans ancien Hôtel historique has free WiFi and a washing machine. ",Rouen,49.4405749,1.09187076
495,Grand Hôtel De La Seine,https://www.booking.com/hotel/fr/rouencentre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.2,"Grand Hôtel De La Seine is just 500 metres from the Gare de Rouen-Orléans, a 15-minute walk from Rouen Cathedral and 2 km from Kindarena Stadium. ",Rouen,49.44158357,1.08144455
496,studi'home,https://www.booking.com/hotel/fr/studi-39-home.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,7.8,"Studi'home provides accommodation within 600 metres of the centre of Rouen, with free WiFi, and a kitchen with an oven, a microwave and a toaster. ",Rouen,49.443658,1.090557
497,B&B HOTEL Rouen Centre,https://www.booking.com/hotel/fr/comforthotelrouencentre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,6.7,"B&B HOTEL Rouen Centre is located in the heart of Rouen next to Saint-Sever Shopping Centre and 4 km from Kindarena Stadium. It offers en suite rooms, a restaurant and 24-hour reception desk. ",Rouen,49.43032628,1.08483285
498,Le Vieux Carré,https://www.booking.com/hotel/fr/le-vieux-carre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.0,"This hotel is located in central Rouen, in a pedestrian area, just 850 metres from Rouen Rive-Droite Station. It offers en suite rooms and an interior courtyard with flowers and trees. ",Rouen,49.44332714,1.09457396
499,Studio N1 plein centre ville,https://www.booking.com/hotel/fr/joli-studio-plein-centre-ville.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.4,"Studio N1 plein centre ville in Rouen offers accommodation with free WiFi, 2.4 km from Voltaire Station, Rouen, 1.1 km from Gare de Rouen Rive Droite and 3.2 km from Rouen Kindarena Sports Hall. ",Rouen,49.4413794,1.0929714
500,B&B HOTEL Rouen Centre Rive Droite,https://www.booking.com/hotel/fr/ibis-rouen-centre-rive-droite.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.1,"Located a 20-minute walk from the centre and the cathedral, B&B HOTEL Rouen Centre Rive Droite offers a French restaurant, a bar and air-conditioned rooms with a flat-screen, cable TV. ",Rouen,49.44318544,1.07911371
501,Mercure Rouen Centre Cathédrale,https://www.booking.com/hotel/fr/mercure-rouen-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,8.4,"This Mercure is located in central Rouen, 160 metres from Notre Dame Cathedral and 3 km from Kindarena Stadium. ",Rouen,49.44117285,1.09517545
502,Rouen Saint Nicaise,https://www.booking.com/hotel/fr/rouen-saint-nicaise.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.3,"Rouen Saint Nicaise in Rouen offers accommodation with free WiFi, 1.3 km from Gare de Rouen Rive Droite, 4.3 km from Voltaire Station, Rouen and 4.4 km from Rouen Kindarena Sports Hall. ",Rouen,49.44498108,1.10339949
503,Appart Rouen Centre,https://www.booking.com/hotel/fr/appart-rouen-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.2,"Appart Rouen Centre offers accommodation within 800 metres of the centre of Rouen, with free WiFi, and a kitchenette with a microwave, a toaster and a fridge. ",Rouen,49.444668,1.088917
504,Le 4B - Le Tiki,https://www.booking.com/hotel/fr/le-4b-mathilde.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,9.2,"Offering city views, Le 4B - Le Tiki is an accommodation located in Rouen, 3.2 km from Rouen Kindarena Sports Hall and 3.8 km from Voltaire Station, Rouen. ",Rouen,49.4465452,1.0929032
505,L'escale normande - Terrasse - Gare,https://www.booking.com/hotel/fr/la-walnut-room-terrasse-arrivee-autonome.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.5,"Located in Rouen, 200 metres from Gare de Rouen Rive Droite, L'escale normande - Terrasse - Gare provides recently renovated accommodation with free WiFi and a terrace. ",Rouen,49.4483861,1.0956814
506,ibis Rouen Centre Champ de Mars,https://www.booking.com/hotel/fr/ibis-rouen-champ-de-mars.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from_sustainable_property_sr=1&from=searchresults,7.9,"Located just a 10-minute walk from the centre of Rouen, ibis Rouen Champ de Mars offers a sauna, hammam and 24-hour reception. Rouen Cathedral is only a 15-minute walk from the hotel. ",Rouen,49.43572312,1.10273123
507,Le cocon rouennais - Terrasse - Climatisation - Gare,https://www.booking.com/hotel/fr/le-cocon-rouennais-terrasse-climatisation-gare.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.2,"Situated in Rouen, 300 metres from Gare de Rouen Rive Droite and 1.1 km from Notre-Dame Cathedral of Rouen, Le cocon rouennais - Terrasse - Climatisation - Gare features air-conditioned accommodation...",Rouen,49.4483772,1.0956905
508,Joli appartement avec cour privée proche gare & centre ville,https://www.booking.com/hotel/fr/charmant-t2-proche-gare-amp-centre-ville.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.1,"Situated in Rouen in the Upper Normandy region, with Gare de Rouen Rive Droite and Notre-Dame Cathedral of Rouen nearby, Joli appartement avec cour privée proche gare & centre ville features...",Rouen,49.4505825,1.098711
509,Studio hypercentre Quai de Seine,https://www.booking.com/hotel/fr/studio-hypercentre-quai-de-seine.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.2,"Studio hypercentre Quai de Seine is a recently renovated apartment in the centre of Rouen, 700 metres from Notre-Dame Cathedral of Rouen and 2.4 km from Voltaire Station, Rouen. ",Rouen,49.4371117,1.0978727
510,Le petit écureuil studio Hypercentre,https://www.booking.com/hotel/fr/le-petit-ecureuil-studio-hypercentre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,7.6,"Le petit écureuil studio Hypercentre is set in the Rouen City Centre district of Rouen, less than 1 km from Gare de Rouen Rive Droite, 3.4 km from Voltaire Station, Rouen and 3.5 km from Rouen...",Rouen,49.4435906,1.0944773
511,The Central Station - Parking - 50m Gare,https://www.booking.com/hotel/fr/the-central-station-parking-50m-gare.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.9,"Situated in Rouen in the Upper Normandy region, with Gare de Rouen Rive Droite and Notre-Dame Cathedral of Rouen nearby, The Central Station - Parking - 50m Gare features accommodation with free WiFi...",Rouen,49.4498534,1.0927802
512,Artist home - City Center - Bathtub - Terrasse - Full appartment,https://www.booking.com/hotel/fr/artist-home.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.4,"In the Rouen City Centre district of Rouen, close to Gare de Rouen Rive Droite, Artist home - City Center - Bathtub - Terrasse - Full appartment has free WiFi and a washing machine. ",Rouen,49.443473,1.1037849
513,Une Chambre Dans L'atelier De R,https://www.booking.com/hotel/fr/une-chambre-dans-l-39-atelier-de-r.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.9,"Une Chambre Dans L'atelier De R is set in the Rouen City Centre district in Rouen, 400 metres from Notre-Dame Cathedral of Rouen. ",Rouen,49.44085994,1.09861067
514,Joli studio hyper centre,https://www.booking.com/hotel/fr/joli-studio-hyper-centre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,9.0,"Joli studio hyper centre in Rouen provides accommodation with free WiFi, less than 1 km from Gare de Rouen Rive Droite, 3.3 km from Rouen Kindarena Sports Hall and 3.9 km from Voltaire Station, Rouen....",Rouen,49.4436997,1.0924325
515,Studio N°2 Plein coeur de Rouen,https://www.booking.com/hotel/fr/studio-ndeg2-plein-coeur-de-rouen.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9yb3VlbkgzWARoTYgBAZgBCbgBCsgBBdgBAegBAfgBA4gCAagCA7gCtM_QuAbAAgHSAiRmZjY5NTM2YS1jZDMwLTQwMTktYTg5Yi02NGU0YzdhYTM4YTfYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=96f3989acaee012f&srepoch=1729374133&from=searchresults,8.5,"Studio N°2 Plein coeur de Rouen in Rouen features accommodation with free WiFi, 2.4 km from Voltaire Station, Rouen, 1.1 km from Gare de Rouen Rive Droite and 3.2 km from Rouen Kindarena Sports Hall. ",Rouen,49.4413794,1.0929714
